uid,Nudge_game_tools_timestamp,Springboard_game_tools_timestamp,Big Watermill_hint_timestamp,Chocolate Factory_physAnim_ramp_timestamp,Sunny Day_game_tools_timestamp,Big Watermill_physAnim_ramp_timestamp,Big Watermill_game_tools_timestamp,Shark_physAnim_lever_timestamp,Shark_hint_timestamp,Shark_game_tools_timestamp,Around the Tree_game_tools_timestamp,Sunny Day_physAnim_lever_timestamp,Cloudy Day_physAnim_pendulum_timestamp,Sunny Day_hint_timestamp,Wavy_physAnim_lever_timestamp,Wavy_game_tools_timestamp,One at a time_physAnim_lever_timestamp,Little Mermaid_physAnim_springboard_timestamp,Crazy Seesaw_hint_timestamp,Crazy Seesaw_game_tools_timestamp,Wavy_hint_timestamp,Stiff Curtains_hint_timestamp,Stiff Curtains_physAnim_springboard_timestamp,Ramp_game_tools_timestamp,Chocolate Factory_game_tools_timestamp,Lever_game_tools_timestamp,Chocolate Factory_hint_timestamp,On the Upswing_game_tools_timestamp,Down Hill_game_tools_timestamp,Yippie!_physAnim_springboard_timestamp,Diving Board World_physAnim_springboard_timestamp,On the Upswing_hint_timestamp,Lever_physAnim_ramp_timestamp,Pendulum_game_tools_timestamp,On the Upswing_physAnim_pendulum_timestamp,Crazy Seesaw_physAnim_lever_timestamp,Scale_physAnim_lever_timestamp,Stiff Curtains_game_tools_timestamp,Big Watermill_happy_timestamp,Lead the Ball_game_tools_timestamp,One at a time_game_tools_timestamp,Diving Board_hint_timestamp,Roller coaster_physAnim_springboard_timestamp,Diving Board_game_tools_timestamp,Diving Board_physAnim_springboard_timestamp,Diving Board World_hint_timestamp,Cloudy Day_game_tools_timestamp,Roller coaster_hint_timestamp,Roller coaster_game_tools_timestamp,Can Opener_hint_timestamp,One at a time_hint_timestamp,Scale_hint_timestamp,Uphill Battle_physAnim_pendulum_timestamp,Ultimate Pinball_physAnim_ramp_timestamp,Need Fulcrum_hint_timestamp,Ultimate Pinball_game_tools_timestamp,Perfect Toss_hint_timestamp,Up in the Air_physAnim_lever_timestamp,Yippie!_hint_timestamp,Up in the Air_hint_timestamp,Need Fulcrum_game_tools_timestamp,Up in the Air_game_tools_timestamp,Can Opener_physAnim_lever_timestamp,Cloudy Day_hint_timestamp,Little Mermaid_hint_timestamp,Little Mermaid_game_tools_timestamp,Need Fulcrum_physAnim_lever_timestamp,Spider Web_physAnim_lever_timestamp,Uphill Battle_physAnim_springboard_timestamp,Ultimate Pinball_hint_timestamp,Can Opener_game_tools_timestamp,Diving Board World_game_tools_timestamp,Uphill Battle_game_tools_timestamp,Timing is Everything_hint_timestamp,Timing is Everything_physAnim_lever_timestamp,Timing is Everything_game_tools_timestamp,Perfect Toss_game_tools_timestamp,Perfect Toss_physAnim_springboard_timestamp,Yippie!_game_tools_timestamp,Uphill Battle_hint_timestamp,Spider Web_physAnim_ramp_timestamp,Spider Web_game_tools_timestamp,Scale_game_tools_timestamp,Spider Web_hint_timestamp,Diving Board World_happy_timestamp,Can Opener_exercise_timestamp,Little Mermaid_physAnim_pendulum_timestamp,Ultimate Pinball_breathing_timestamp,Roller coaster_breathing_timestamp,Shark_breathing_timestamp,Roller coaster_happy_timestamp,Roller coaster_exercise_timestamp,Scale_exercise_timestamp,Scale_happy_timestamp,Perfect Toss_exercise_timestamp,Nudge_game_tools_duration,Springboard_game_tools_duration,Big Watermill_hint_duration,Chocolate Factory_physAnim_ramp_duration,Sunny Day_game_tools_duration,Big Watermill_physAnim_ramp_duration,Big Watermill_game_tools_duration,Shark_physAnim_lever_duration,Shark_hint_duration,Shark_game_tools_duration,Around the Tree_game_tools_duration,Sunny Day_physAnim_lever_duration,Cloudy Day_physAnim_pendulum_duration,Sunny Day_hint_duration,Wavy_physAnim_lever_duration,Wavy_game_tools_duration,One at a time_physAnim_lever_duration,Little Mermaid_physAnim_springboard_duration,Crazy Seesaw_hint_duration,Crazy Seesaw_game_tools_duration,Wavy_hint_duration,Stiff Curtains_hint_duration,Stiff Curtains_physAnim_springboard_duration,Ramp_game_tools_duration,Chocolate Factory_game_tools_duration,Lever_game_tools_duration,Chocolate Factory_hint_duration,On the Upswing_game_tools_duration,Down Hill_game_tools_duration,Yippie!_physAnim_springboard_duration,Diving Board World_physAnim_springboard_duration,On the Upswing_hint_duration,Lever_physAnim_ramp_duration,Pendulum_game_tools_duration,On the Upswing_physAnim_pendulum_duration,Crazy Seesaw_physAnim_lever_duration,Scale_physAnim_lever_duration,Stiff Curtains_game_tools_duration,Big Watermill_happy_duration,Lead the Ball_game_tools_duration,One at a time_game_tools_duration,Diving Board_hint_duration,Roller coaster_physAnim_springboard_duration,Diving Board_game_tools_duration,Diving Board_physAnim_springboard_duration,Diving Board World_hint_duration,Cloudy Day_game_tools_duration,Roller coaster_hint_duration,Roller coaster_game_tools_duration,Can Opener_hint_duration,One at a time_hint_duration,Scale_hint_duration,Uphill Battle_physAnim_pendulum_duration,Ultimate Pinball_physAnim_ramp_duration,Need Fulcrum_hint_duration,Ultimate Pinball_game_tools_duration,Perfect Toss_hint_duration,Up in the Air_physAnim_lever_duration,Yippie!_hint_duration,Up in the Air_hint_duration,Need Fulcrum_game_tools_duration,Up in the Air_game_tools_duration,Can Opener_physAnim_lever_duration,Cloudy Day_hint_duration,Little Mermaid_hint_duration,Little Mermaid_game_tools_duration,Need Fulcrum_physAnim_lever_duration,Spider Web_physAnim_lever_duration,Uphill Battle_physAnim_springboard_duration,Ultimate Pinball_hint_duration,Can Opener_game_tools_duration,Diving Board World_game_tools_duration,Uphill Battle_game_tools_duration,Timing is Everything_hint_duration,Timing is Everything_physAnim_lever_duration,Timing is Everything_game_tools_duration,Perfect Toss_game_tools_duration,Perfect Toss_physAnim_springboard_duration,Yippie!_game_tools_duration,Uphill Battle_hint_duration,Spider Web_physAnim_ramp_duration,Spider Web_game_tools_duration,Scale_game_tools_duration,Spider Web_hint_duration,Diving Board World_happy_duration,Can Opener_exercise_duration,Little Mermaid_physAnim_pendulum_duration,Ultimate Pinball_breathing_duration,Roller coaster_breathing_duration,Shark_breathing_duration,Roller coaster_happy_duration,Roller coaster_exercise_duration,Scale_exercise_duration,Scale_happy_duration,Perfect Toss_exercise_duration,game_tools_total,game_tools_count,hint_total,hint_count,physAnim_ramp_total,physAnim_ramp_count,physAnim_lever_total,physAnim_lever_count,physAnim_pendulum_total,physAnim_pendulum_count,physAnim_springboard_total,physAnim_springboard_count,happy_total,happy_count,exercise_total,exercise_count,breathing_total,breathing_count
A1360,NA,NA,NA,NA,NA,2022-11-29T09:36:28Z,NA,2022-12-01T09:19:11Z,NA,NA,NA,2022-11-29T09:43:13Z,NA,NA,NA,NA,2022-12-01T09:09:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-01T09:33:29Z,NA,NA,NA,NA,2022-12-01T09:14:39Z,NA,NA,NA,NA,NA,NA,2022-12-01T09:28:02Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.3499999046326,NA,131.227999792099,NA,NA,NA,10.6630001068115,NA,NA,NA,NA,12.3810000419617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.47000002861023,NA,NA,NA,NA,4.23799991607666,NA,NA,NA,NA,NA,NA,17.4530000686646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,43.3499999046326,1,158.50999985694887,4,0,0,25.92300009727483,2,0,0,0,0,0,0
A0527,NA,NA,NA,NA,NA,2022-11-29T09:36:38Z,NA,NA,NA,NA,NA,2022-11-30T09:33:25Z,2022-11-30T09:12:11Z,NA,2022-11-29T09:39:12Z,NA,NA,NA,NA,NA,NA,NA,2022-12-01T09:28:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-30T09:21:33Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.01399993896479,NA,NA,NA,NA,NA,12.4189999103546,10.3499999046326,NA,3.6700000762939498,NA,NA,NA,NA,NA,NA,NA,14.8289999961853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.2660000324249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,98.01399993896479,1,16.08899998664855,2,44.615999937057495,2,14.8289999961853,1,0,0,0,0,0,0
A3799,NA,NA,NA,NA,NA,2022-11-29T09:37:14Z,NA,NA,NA,NA,NA,NA,2022-11-30T09:28:21Z,NA,2022-11-30T09:17:04Z,NA,2022-12-02T09:15:20Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-01T09:24:26Z,2022-12-02T09:18:46Z,NA,NA,NA,NA,2022-12-02T09:30:48Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.90599989891052,NA,NA,NA,NA,NA,NA,19.7389998435974,NA,11.4939999580383,NA,1.22499990463257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3029999732971,2.64000010490417,NA,NA,NA,NA,4.31699991226196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,4.90599989891052,1,17.03599977493283,3,19.7389998435974,1,16.94300007820127,2,0,0,0,0,0,0
D2372,NA,NA,NA,NA,NA,2022-12-01T09:36:12Z,NA,2022-11-29T09:37:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-29T09:45:24Z,NA,NA,NA,NA,NA,NA,2022-12-02T09:17:53Z,2022-11-30T09:14:38Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-02T09:32:38Z,2022-12-02T09:21:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.51499986648562,NA,50.3610000610352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1410000324249,NA,NA,NA,NA,NA,NA,40.4949998855591,33.78000020980837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.97699999809267,32.65400004386905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,78.16899991035467,2,50.3610000610352,1,60.97699999809267,1,107.41600012779237,3,0,0,0,0,0,0
F2068,2022-12-01T09:08:57Z,NA,NA,NA,NA,NA,NA,NA,2022-12-01T09:15:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-29T09:41:47Z,2022-12-01T09:30:28Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-29T09:44:31Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-01T09:35:06Z,2022-11-30T09:26:41Z,NA,NA,NA,NA,NA,NA,NA,2022-12-01T09:40:02Z,NA,NA,NA,NA,2022-12-02T09:26:51Z,NA,NA,NA,2022-11-30T09:21:43Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-01T09:42:17Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3529999256134,NA,NA,NA,NA,NA,NA,NA,4.95700001716614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2730000019073,4.62299990653992,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34899997711182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.19199991226196,4.72000002861023,NA,NA,NA,NA,NA,NA,NA,2.04900002479553,NA,NA,NA,NA,1.90899991989136,NA,NA,NA,6.34899997711182,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1340000629425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.072999954223631,2,46.83499979972835,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F0156,NA,NA,2022-11-29T09:43:24Z,NA,NA,NA,2022-11-29T09:44:37Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-01T09:45:01Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.806000232696512,NA,NA,NA,41.1310000419616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73600006103516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.1310000419616,1,23.54200029373167,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-29T10:29:43Z,NA,2022-11-29T10:21:17Z,NA,2022-12-02T10:11:55Z,2022-11-29T10:35:30Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-02T10:22:02Z,NA,NA,2022-11-29T10:14:13Z,2022-11-29T10:27:37Z,2022-12-02T10:16:35Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.42199993133546,NA,39.24899983406077,NA,1.32999992370605,22.2560000419617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83100008964539,NA,NA,7.35999989509583,30.623999834060598,1.50999999046326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.35999989509583,1,0,0,0,0,42.08899974823008,3,97.04599976539606,2,24.087000131607088,2,0,0,0,0,0,0
D3508,NA,NA,NA,NA,NA,NA,NA,2022-11-29T10:14:43Z,NA,2022-11-29T10:15:34Z,NA,2022-12-02T10:11:36Z,2022-12-01T10:14:23Z,NA,2022-12-01T10:08:26Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-01T10:20:16Z,2022-11-29T10:31:05Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-30T10:17:31Z,2022-11-30T10:17:25Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.79699987792961,NA,6.76900005340576,NA,2.59699988365173,22.183000087738,NA,1.42300009727478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.76999998092651,6.51900005340576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56200003623962,3.24399995803833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.01300001144409,2,0,0,0,0,104.37899989509573,4,22.183000087738,1,10.28900003433227,2,0,0,0,0,0,0
C3676,NA,NA,NA,2022-11-29T10:30:03Z,NA,2022-11-29T10:39:23Z,NA,2022-12-02T10:22:21Z,NA,NA,NA,2022-11-30T10:11:39Z,NA,NA,NA,NA,2022-12-01T10:16:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-30T10:21:40Z,NA,NA,NA,2022-11-29T10:19:29Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.719000101089481,NA,15.0529999732971,NA,75.5469999313354,NA,NA,NA,9.60899996757507,NA,NA,NA,NA,1.0239999294281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.75500011444092,NA,NA,NA,15.5980000495911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5980000495911,1,0,0,25.772000074386582,2,86.17999982833858,3,0,0,5.75500011444092,1,0,0,0,0,0,0
D3485,NA,NA,NA,NA,NA,NA,NA,2022-11-29T10:20:39Z,NA,NA,NA,NA,2022-12-02T10:13:32Z,NA,2022-12-02T10:12:04Z,NA,2022-11-29T10:24:49Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-02T10:22:13Z,2022-11-29T10:32:24Z,NA,NA,NA,NA,2022-11-29T10:30:25Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.312999963760348,NA,NA,NA,NA,1.22399997711182,NA,0.903000116348267,NA,14.3280000686646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69600009918213,2.07599997520447,NA,NA,NA,NA,90.47499990463255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,129.01900005340576,4,1.22399997711182,1,3.7720000743866002,2,0,0,0,0,0,0
C3261,NA,NA,NA,2022-11-29T10:20:58Z,NA,2022-11-29T10:25:18Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-01T10:24:53Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-02T10:19:19Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-30T10:19:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.16000008583069,NA,14.2439999580383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.9619998931884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.14400005340576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2369999885559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,23.40400004386899,2,3.14400005340576,1,11.2369999885559,1,66.9619998931884,1,0,0,0,0,0,0
C1809,NA,NA,NA,NA,NA,NA,NA,2022-12-01T10:15:32Z,NA,NA,NA,2022-11-29T10:23:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3870000839233,NA,NA,NA,1.0019999275207518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,18.389000011444054,2,0,0,0,0,0,0,0,0,0,0
E3205,NA,NA,2022-12-01T10:12:10Z,NA,NA,NA,NA,NA,2022-11-29T10:24:51Z,2022-11-29T10:23:56Z,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-29T10:34:34Z,2022-11-29T10:36:39Z,2022-12-01T10:18:39Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-01T10:22:18Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-12-02T10:12:04Z,NA,NA,NA,2022-11-30T10:06:49Z,NA,2022-11-30T10:28:00Z,NA,2022-11-30T10:24:47Z,NA,NA,NA,NA,2022-11-30T10:08:34Z,NA,2022-11-30T10:12:51Z,NA,2022-12-01T10:31:28Z,NA,NA,NA,NA,2022-12-01T10:26:20Z,2022-12-01T10:28:20Z,NA,NA,NA,NA,2022-12-01T10:34:54Z,2022-11-30T10:25:10Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7539999485016,NA,NA,NA,NA,NA,10.90699982643128,23.26099993515014,NA,NA,NA,NA,NA,NA,NA,NA,8.113000154495241,5.65899991989136,4.16700005531311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11500000953674,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.62100005149841,NA,NA,NA,2.51099991798401,NA,2.33999991416931,NA,3.56200003623962,NA,NA,NA,NA,7.94099998474121,NA,2.62199997901917,NA,1.49699997901917,NA,NA,NA,NA,104.049999952316,1.10199999809265,NA,NA,NA,NA,3.57999992370605,18.3619999885559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.2819998435974,3,166.88199973106356,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D3867,NA,NA,NA,NA,NA,2022-12-01T10:17:34Z,NA,2022-11-29T10:29:05Z,NA,2022-11-29T10:26:26Z,NA,2022-12-01T10:22:52Z,2022-12-02T10:17:40Z,NA,2022-12-01T10:29:00Z,NA,2022-11-30T10:10:22Z,2022-12-02T10:20:32Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-11-30T10:25:36Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.1440000534058,NA,45.4670000076294,NA,10.6970000267029,NA,17.2679998874664,14.3499999046326,NA,1.83599996566772,NA,81.0190000534058,12.794999942779524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.52199983596842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6970000267029,1,0,0,63.1440000534058,1,289.1119997501377,5,14.3499999046326,1,12.794999942779524,1,0,0,0,0,0,0
